	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.116668701171875	0.000640869140625
bxt_sgso	0.116668701171875	1.0	9.1552734375e-05
bxt_sgso_us	0.000640869140625	9.1552734375e-05	1.0
