	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.781951904296875	0.000457763671875
bxt_sgso	0.781951904296875	1.0	9.1552734375e-05
bxt_sgso_us	0.000457763671875	9.1552734375e-05	1.0
