	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.196197509765625	0.528167724609375
bxt_sgso	0.196197509765625	1.0	0.528167724609375
bxt_sgso_us	0.528167724609375	0.528167724609375	1.0
