	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.18099659886853448	0.02379519440406977	0.020573207310267856	8.757218070652174e-05	0.002915231805098684	8.757218070652174e-05	0.00013890759698275863	0.5533185686383928	0.00568096454326923	0.1665745785361842	0.035054957613031915
ad_fixed	0.18099659886853448	1.0	0.13274090106670675	0.13274090106670675	8.757218070652174e-05	0.00013890759698275863	8.757218070652174e-05	0.002405802408854167	0.5533185686383928	0.026184082031249997	0.010119926638719513	0.002405802408854167
ad_random	0.02379519440406977	0.13274090106670675	1.0	0.1528963361467634	8.757218070652174e-05	0.00013890759698275863	8.757218070652174e-05	0.026184082031249997	0.05968490911989796	0.001954920151654412	0.0008544921875	0.0004405975341796875
ad_size	0.020573207310267856	0.13274090106670675	0.1528963361467634	1.0	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05	0.046115875244140625	0.026184082031249997	0.002915231805098684	0.0068984985351562495	0.00013890759698275863
md_density	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05	1.0	8.757218070652174e-05	0.0004405975341796875	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05
md_fixed	0.002915231805098684	0.00013890759698275863	0.00013890759698275863	8.757218070652174e-05	8.757218070652174e-05	1.0	8.757218070652174e-05	8.757218070652174e-05	0.1528963361467634	0.1528963361467634	0.5533185686383928	1.0
md_random	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05	0.0004405975341796875	8.757218070652174e-05	1.0	0.00013890759698275863	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05	8.757218070652174e-05
md_size	0.00013890759698275863	0.002405802408854167	0.026184082031249997	0.046115875244140625	8.757218070652174e-05	8.757218070652174e-05	0.00013890759698275863	1.0	8.757218070652174e-05	0.00020141601562500002	0.00013890759698275863	8.757218070652174e-05
mse_density	0.5533185686383928	0.5533185686383928	0.05968490911989796	0.026184082031249997	8.757218070652174e-05	0.1528963361467634	8.757218070652174e-05	8.757218070652174e-05	1.0	0.6152315139770508	0.1528963361467634	0.0668701171875
mse_fixed	0.00568096454326923	0.026184082031249997	0.001954920151654412	0.002915231805098684	8.757218070652174e-05	0.1528963361467634	8.757218070652174e-05	0.00020141601562500002	0.6152315139770508	1.0	0.6788339468149038	0.3331898834745763
mse_random	0.1665745785361842	0.010119926638719513	0.0008544921875	0.0068984985351562495	8.757218070652174e-05	0.5533185686383928	8.757218070652174e-05	0.00013890759698275863	0.1528963361467634	0.6788339468149038	1.0	0.3832275390625
mse_size	0.035054957613031915	0.002405802408854167	0.0004405975341796875	0.00013890759698275863	8.757218070652174e-05	1.0	8.757218070652174e-05	8.757218070652174e-05	0.0668701171875	0.3331898834745763	0.3832275390625	1.0
