	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.5101196289062501	0.016862736191860465	0.27248709542410715	0.0001549353966346154	0.0001549353966346154	0.03137613932291667	0.5622430616809475	0.04812091329823369	0.4347405684621711	0.0008056640625	0.002144105972782258
ad_fixed	0.5101196289062501	1.0	0.014434814453125	0.979949951171875	0.00058746337890625	0.00058746337890625	0.07113842253989361	0.5794486999511719	0.012281464367378049	0.09756591796875	0.002144105972782258	0.0027065277099609375
ad_random	0.016862736191860465	0.014434814453125	1.0	0.08992385864257812	0.012281464367378049	0.0001549353966346154	0.5794486999511719	0.010638897235576922	0.001007080078125	0.005830463610197368	0.0001549353966346154	0.00058746337890625
ad_size	0.27248709542410715	0.979949951171875	0.08992385864257812	1.0	0.0001549353966346154	0.000377655029296875	0.190869140625	0.5101196289062501	0.0017363449622844827	0.12092859604779412	0.0001549353966346154	0.00058746337890625
md_density	0.0001549353966346154	0.00058746337890625	0.012281464367378049	0.0001549353966346154	1.0	0.0001549353966346154	0.001007080078125	0.0001549353966346154	0.0001549353966346154	0.0002685546875	0.0001549353966346154	0.0002685546875
md_fixed	0.0001549353966346154	0.00058746337890625	0.0001549353966346154	0.000377655029296875	0.0001549353966346154	1.0	0.0001549353966346154	0.0001549353966346154	0.45943687702047414	0.00058746337890625	0.7550001878004807	0.190869140625
md_random	0.03137613932291667	0.07113842253989361	0.5794486999511719	0.190869140625	0.001007080078125	0.0001549353966346154	1.0	0.005830463610197368	0.00058746337890625	0.001007080078125	0.0001549353966346154	0.00058746337890625
md_size	0.5622430616809475	0.5794486999511719	0.010638897235576922	0.5101196289062501	0.0001549353966346154	0.0001549353966346154	0.005830463610197368	1.0	0.004146800321691176	0.190869140625	0.00058746337890625	0.004923502604166667
mse_density	0.04812091329823369	0.012281464367378049	0.001007080078125	0.0017363449622844827	0.0001549353966346154	0.45943687702047414	0.00058746337890625	0.004146800321691176	1.0	0.03137613932291667	0.5622430616809475	0.14807950533353367
mse_fixed	0.4347405684621711	0.09756591796875	0.005830463610197368	0.12092859604779412	0.0002685546875	0.00058746337890625	0.001007080078125	0.190869140625	0.03137613932291667	1.0	0.00335693359375	0.004923502604166667
mse_random	0.0008056640625	0.002144105972782258	0.0001549353966346154	0.0001549353966346154	0.0001549353966346154	0.7550001878004807	0.0001549353966346154	0.00058746337890625	0.5622430616809475	0.00335693359375	1.0	0.09756591796875
mse_size	0.002144105972782258	0.0027065277099609375	0.00058746337890625	0.00058746337890625	0.0002685546875	0.190869140625	0.00058746337890625	0.004923502604166667	0.14807950533353367	0.004923502604166667	0.09756591796875	1.0
