	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.622483389718192	0.8045083968365779	0.8465452194213867	8.392333984375e-05	0.0845947265625	8.392333984375e-05	0.0012756347656250001	0.0016243227066532256	0.832400414251512	0.09383359162703804	0.8465452194213867
ad_fixed	0.622483389718192	1.0	0.8045083968365779	0.6393916689116379	8.392333984375e-05	0.008302269912347561	8.392333984375e-05	0.002405802408854167	0.002405802408854167	0.49346923828124994	0.18989501953125001	0.979949951171875
ad_random	0.8045083968365779	0.8045083968365779	1.0	0.32013526329627406	8.392333984375e-05	0.011710233466569768	8.392333984375e-05	0.00037299262152777775	0.0009723531788793104	0.7894483663268008	0.10379352975398935	0.6393916689116379
ad_size	0.8465452194213867	0.6393916689116379	0.32013526329627406	1.0	8.392333984375e-05	0.009878976004464286	8.392333984375e-05	0.002405802408854167	0.004544771634615384	0.5945068359375	0.0845947265625	0.8734947791466346
md_density	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	1.0	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05
md_fixed	0.0845947265625	0.008302269912347561	0.011710233466569768	0.009878976004464286	8.392333984375e-05	1.0	8.392333984375e-05	8.392333984375e-05	0.0001611328125	0.15714559749681123	0.00201416015625	0.008302269912347561
md_random	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	1.0	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05
md_size	0.0012756347656250001	0.002405802408854167	0.00037299262152777775	0.002405802408854167	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	1.0	0.4016159345518868	8.392333984375e-05	0.0038105732685810812	0.0002324030949519231
mse_density	0.0016243227066532256	0.002405802408854167	0.0009723531788793104	0.004544771634615384	8.392333984375e-05	0.0001611328125	8.392333984375e-05	0.4016159345518868	1.0	8.392333984375e-05	0.0005035400390625	0.00201416015625
mse_fixed	0.832400414251512	0.49346923828124994	0.7894483663268008	0.5945068359375	8.392333984375e-05	0.15714559749681123	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	1.0	0.004544771634615384	0.14380264282226562
mse_random	0.09383359162703804	0.18989501953125001	0.10379352975398935	0.0845947265625	8.392333984375e-05	0.00201416015625	8.392333984375e-05	0.0038105732685810812	0.0005035400390625	0.004544771634615384	1.0	0.2058392693014706
mse_size	0.8465452194213867	0.979949951171875	0.6393916689116379	0.8734947791466346	8.392333984375e-05	0.008302269912347561	8.392333984375e-05	0.0002324030949519231	0.00201416015625	0.14380264282226562	0.2058392693014706	1.0
