	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.196197509765625	0.196197509765625	0.216217041015625	0.7561274937220982	0.047149658203125
brf_gso	0.196197509765625	1.0	0.5716411884014423	0.899932861328125	0.4061612215909091	0.216217041015625
brf_gso__nrlmf	0.196197509765625	0.5716411884014423	1.0	0.4061612215909091	0.047149658203125	0.43548583984375
brf_lmo	0.216217041015625	0.899932861328125	0.4061612215909091	1.0	0.216217041015625	0.216217041015625
brf_lmo__nrlmf	0.7561274937220982	0.4061612215909091	0.047149658203125	0.216217041015625	1.0	0.14495849609375
brf_lso	0.047149658203125	0.216217041015625	0.43548583984375	0.216217041015625	0.14495849609375	1.0
