	brf_gmo	brf_gmo__nrlmf	brf_gmosa	brf_gmosa__nrlmf	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf
brf_gmo	1.0	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	7.120768229166667e-05	3.884055397727273e-05	0.668548583984375
brf_gmo__nrlmf	3.884055397727273e-05	1.0	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05
brf_gmosa	3.884055397727273e-05	3.884055397727273e-05	1.0	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05
brf_gmosa__nrlmf	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	1.0	7.120768229166667e-05	3.884055397727273e-05	0.004502516526442308	3.884055397727273e-05
brf_gso	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	7.120768229166667e-05	1.0	3.884055397727273e-05	0.03478099681712963	3.884055397727273e-05
brf_gso__nrlmf	7.120768229166667e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	1.0	3.884055397727273e-05	0.0005949919166836895
brf_lmo	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	0.004502516526442308	0.03478099681712963	3.884055397727273e-05	1.0	3.884055397727273e-05
brf_lmo__nrlmf	0.668548583984375	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	0.0005949919166836895	3.884055397727273e-05	1.0
