	brf_gmo	brf_gmo__nrlmf	brf_gmosa	brf_gmosa__nrlmf	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf
brf_gmo	1.0	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	0.003916422526041667	3.884055397727273e-05	0.014663085937499999
brf_gmo__nrlmf	3.884055397727273e-05	1.0	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05
brf_gmosa	3.884055397727273e-05	3.884055397727273e-05	1.0	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05
brf_gmosa__nrlmf	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	1.0	0.0009287958559782609	3.884055397727273e-05	0.016695462740384616	3.884055397727273e-05
brf_gso	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	0.0009287958559782609	1.0	3.884055397727273e-05	0.348388671875	3.884055397727273e-05
brf_gso__nrlmf	0.003916422526041667	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	1.0	3.884055397727273e-05	0.14918800636574073
brf_lmo	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	0.016695462740384616	0.348388671875	3.884055397727273e-05	1.0	3.884055397727273e-05
brf_lmo__nrlmf	0.014663085937499999	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	0.14918800636574073	3.884055397727273e-05	1.0
