	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.93988037109375	0.00011444091796875	0.93988037109375	0.00011444091796875	0.93988037109375
brf_gso	0.93988037109375	1.0	7.62939453125e-05	0.93988037109375	7.62939453125e-05	0.93988037109375
brf_gso__nrlmf	0.00011444091796875	7.62939453125e-05	1.0	7.62939453125e-05	0.625762939453125	7.62939453125e-05
brf_lmo	0.93988037109375	0.93988037109375	7.62939453125e-05	1.0	7.62939453125e-05	0.93988037109375
brf_lmo__nrlmf	0.00011444091796875	7.62939453125e-05	0.625762939453125	7.62939453125e-05	1.0	7.62939453125e-05
brf_lso	0.93988037109375	0.93988037109375	7.62939453125e-05	0.93988037109375	7.62939453125e-05	1.0
