	brf_gmo	brf_gmo__nrlmf	brf_gmosa	brf_gmosa__nrlmf	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf
brf_gmo	1.0	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05
brf_gmo__nrlmf	3.5603841145833336e-05	1.0	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05
brf_gmosa	3.5603841145833336e-05	3.5603841145833336e-05	1.0	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05
brf_gmosa__nrlmf	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	1.0	0.6933096426504629	3.5603841145833336e-05	0.93988037109375	3.5603841145833336e-05
brf_gso	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	0.6933096426504629	1.0	3.5603841145833336e-05	0.6051119290865384	3.5603841145833336e-05
brf_gso__nrlmf	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	1.0	3.5603841145833336e-05	0.037563476562499996
brf_lmo	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	0.93988037109375	0.6051119290865384	3.5603841145833336e-05	1.0	3.5603841145833336e-05
brf_lmo__nrlmf	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	3.5603841145833336e-05	0.037563476562499996	3.5603841145833336e-05	1.0
