	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	0.00030517578125	0.00057220458984375	0.00030517578125	0.00030517578125	0.03345196063701923
brf_gmosa	0.00030517578125	1.0	0.00091552734375	0.01178741455078125	0.705718994140625	0.01178741455078125
brf_gso	0.00057220458984375	0.00091552734375	1.0	0.0312042236328125	0.01498135653409091	0.01498135653409091
brf_lmo	0.00030517578125	0.01178741455078125	0.0312042236328125	1.0	0.15413556780133927	0.012715657552083334
brf_lso	0.00030517578125	0.705718994140625	0.01498135653409091	0.15413556780133927	1.0	0.01178741455078125
brf_sgso_us	0.03345196063701923	0.01178741455078125	0.01498135653409091	0.012715657552083334	0.01178741455078125	1.0
