	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.348388671875	0.0006486278469279662	0.00025634765625	3.9493336397058826e-05	0.00035336143092105265	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	0.00011400906544811321	0.047943615522540985
ad_fixed__90	0.348388671875	1.0	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	0.1988353729248047
ad_random__90	0.0006486278469279662	3.9493336397058826e-05	1.0	3.9493336397058826e-05	3.9493336397058826e-05	0.0014434814453125001	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	0.3274714543269231	3.9493336397058826e-05
ad_size__90	0.00025634765625	3.9493336397058826e-05	3.9493336397058826e-05	1.0	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	0.06961847120715725
md_density__90	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	1.0	3.9493336397058826e-05	0.00018649631076388888	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05
md_fixed__90	0.00035336143092105265	3.9493336397058826e-05	0.0014434814453125001	3.9493336397058826e-05	3.9493336397058826e-05	1.0	3.9493336397058826e-05	3.9493336397058826e-05	0.0004861765894396552	3.9493336397058826e-05	0.1666317894345238	0.00035336143092105265
md_random__90	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	0.00018649631076388888	3.9493336397058826e-05	1.0	0.00011400906544811321	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05
md_size__90	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	0.00011400906544811321	1.0	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05
mse_density__90	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	0.0004861765894396552	3.9493336397058826e-05	3.9493336397058826e-05	1.0	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05
mse_fixed__90	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	1.0	3.9493336397058826e-05	3.9493336397058826e-05
mse_random__90	0.00011400906544811321	3.9493336397058826e-05	0.3274714543269231	3.9493336397058826e-05	3.9493336397058826e-05	0.1666317894345238	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	1.0	3.9493336397058826e-05
mse_size__90	0.047943615522540985	0.1988353729248047	3.9493336397058826e-05	0.06961847120715725	3.9493336397058826e-05	0.00035336143092105265	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	3.9493336397058826e-05	1.0
