	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	4.161487926136364e-05	4.161487926136364e-05	4.161487926136364e-05	4.161487926136364e-05	4.161487926136364e-05
brf_gso	4.161487926136364e-05	1.0	4.161487926136364e-05	0.0006611990021876662	4.161487926136364e-05	0.5618896484375
brf_gso__nrlmf	4.161487926136364e-05	4.161487926136364e-05	1.0	4.161487926136364e-05	0.014027186802455356	4.161487926136364e-05
brf_lmo	4.161487926136364e-05	0.0006611990021876662	4.161487926136364e-05	1.0	4.161487926136364e-05	0.0030987079326923075
brf_lmo__nrlmf	4.161487926136364e-05	4.161487926136364e-05	0.014027186802455356	4.161487926136364e-05	1.0	4.161487926136364e-05
brf_lso	4.161487926136364e-05	0.5618896484375	4.161487926136364e-05	0.0030987079326923075	4.161487926136364e-05	1.0
