	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.979949951171875	0.0002288818359375	0.00091552734375	0.001430511474609375	0.0002288818359375
brf_gso	0.979949951171875	1.0	0.0002288818359375	0.001430511474609375	0.001678466796875	0.0002288818359375
brf_gso__nrlmf	0.0002288818359375	0.0002288818359375	1.0	0.011444091796875	0.001430511474609375	0.039534135298295456
brf_lmo	0.00091552734375	0.001430511474609375	0.011444091796875	1.0	0.198822021484375	0.979949951171875
brf_lmo__nrlmf	0.001430511474609375	0.001678466796875	0.001430511474609375	0.198822021484375	1.0	0.4998427170973557
brf_lso	0.0002288818359375	0.0002288818359375	0.039534135298295456	0.979949951171875	0.4998427170973557	1.0
