	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	0.6001407398897058	0.0066467285156249995	0.1062469482421875	0.6288053072415866	0.00478363037109375	0.7031217302594865	0.9012247721354166	0.00478363037109375	0.012660435267857142	0.17724609375	0.7607621817753233
ad_fixed__50	0.6001407398897058	1.0	0.19272994995117188	0.28372439822635137	0.5272385617519947	0.017246246337890625	0.5438232421875	0.831779867915784	0.0066467285156249995	0.001007080078125	0.36331612723214285	0.9950261042668269
ad_random__50	0.0066467285156249995	0.19272994995117188	1.0	0.3871403184047965	0.135955810546875	0.5438232421875	0.018910725911458336	0.001007080078125	0.8738531297253024	0.11248309795673077	0.24463413783482144	0.16260986328125002
ad_size__50	0.1062469482421875	0.28372439822635137	0.3871403184047965	1.0	0.645538330078125	0.0432037353515625	0.07489013671875	0.49986200747282605	0.11248309795673077	0.001007080078125	0.7607621817753233	0.34885253906249997
md_density__50	0.6288053072415866	0.5272385617519947	0.135955810546875	0.645538330078125	1.0	0.1062469482421875	0.6001407398897058	0.8601470947265625	0.3348806280838815	0.018910725911458336	0.645538330078125	0.7031217302594865
md_fixed__50	0.00478363037109375	0.017246246337890625	0.5438232421875	0.0432037353515625	0.1062469482421875	1.0	0.00335693359375	0.008521446814903846	1.0	0.28372439822635137	0.14883949016702586	0.057355608258928575
md_random__50	0.7031217302594865	0.5438232421875	0.018910725911458336	0.07489013671875	0.6001407398897058	0.00335693359375	1.0	0.8738531297253024	0.00335693359375	0.008521446814903846	0.24463413783482144	0.44677734375
md_size__50	0.9012247721354166	0.831779867915784	0.001007080078125	0.49986200747282605	0.8601470947265625	0.008521446814903846	0.8738531297253024	1.0	0.12383355034722221	0.0147705078125	0.4730143229166667	0.9280557632446289
mse_density__50	0.00478363037109375	0.0066467285156249995	0.8738531297253024	0.11248309795673077	0.3348806280838815	1.0	0.00335693359375	0.12383355034722221	1.0	0.20916748046875	0.34885253906249997	0.001007080078125
mse_fixed__50	0.012660435267857142	0.001007080078125	0.11248309795673077	0.001007080078125	0.018910725911458336	0.28372439822635137	0.008521446814903846	0.0147705078125	0.20916748046875	1.0	0.03816303453947368	0.008521446814903846
mse_random__50	0.17724609375	0.36331612723214285	0.24463413783482144	0.7607621817753233	0.645538330078125	0.14883949016702586	0.24463413783482144	0.4730143229166667	0.34885253906249997	0.03816303453947368	1.0	0.36331612723214285
mse_size__50	0.7607621817753233	0.9950261042668269	0.16260986328125002	0.34885253906249997	0.7031217302594865	0.057355608258928575	0.44677734375	0.9280557632446289	0.001007080078125	0.008521446814903846	0.36331612723214285	1.0
