	blmnii_rls	blmnii_svm	brf_lmo	bxt_gmo__nrlmf	bxt_gmosa_1k	bxt_gmosa__nrlmf	bxt_gso_1k	bxt_gso__nrlmf	dnilmf	dthybrid	lmorls	md_ss_bxt_gso	nrlmf
blmnii_rls	1.0	0.0014834196671195652	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.0006184617470859246	0.00037783668154761906	3.9672851562499995e-05	3.9672851562499995e-05
blmnii_svm	0.0014834196671195652	1.0	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.2032322239231419	0.012069487235915494	3.9672851562499995e-05	3.9672851562499995e-05
brf_lmo	3.9672851562499995e-05	3.9672851562499995e-05	1.0	3.9672851562499995e-05	0.93988037109375	0.016564774186643837	3.9672851562499995e-05	7.804495389344263e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.65745849609375
bxt_gmo__nrlmf	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	1.0	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05
bxt_gmosa_1k	3.9672851562499995e-05	3.9672851562499995e-05	0.93988037109375	3.9672851562499995e-05	1.0	0.016564774186643837	3.9672851562499995e-05	0.0011551800896139705	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.8714322176846591
bxt_gmosa__nrlmf	3.9672851562499995e-05	3.9672851562499995e-05	0.016564774186643837	3.9672851562499995e-05	0.016564774186643837	1.0	3.9672851562499995e-05	0.8424947638260691	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.005746895926339286
bxt_gso_1k	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	1.0	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.0005049272017045455	3.9672851562499995e-05
bxt_gso__nrlmf	3.9672851562499995e-05	3.9672851562499995e-05	7.804495389344263e-05	3.9672851562499995e-05	0.0011551800896139705	0.8424947638260691	3.9672851562499995e-05	1.0	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.0005049272017045455
dnilmf	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	1.0	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.00019196541078629034
dthybrid	0.0006184617470859246	0.2032322239231419	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	1.0	0.0005049272017045455	3.9672851562499995e-05	3.9672851562499995e-05
lmorls	0.00037783668154761906	0.012069487235915494	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.0005049272017045455	1.0	3.9672851562499995e-05	3.9672851562499995e-05
md_ss_bxt_gso	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	0.0005049272017045455	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	1.0	3.9672851562499995e-05
nrlmf	3.9672851562499995e-05	3.9672851562499995e-05	0.65745849609375	3.9672851562499995e-05	0.8714322176846591	0.005746895926339286	3.9672851562499995e-05	0.0005049272017045455	0.00019196541078629034	3.9672851562499995e-05	3.9672851562499995e-05	3.9672851562499995e-05	1.0
