	blmnii_rls	blmnii_svm	brf_lmo	bxt_gmo__nrlmf	bxt_gmosa_1k	bxt_gmosa__nrlmf	bxt_gso_1k	bxt_gso__nrlmf	dnilmf	dthybrid	lmorls	md_ss_bxt_gso	nrlmf
blmnii_rls	1.0	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.0013250846828296405	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05
blmnii_svm	1.0	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.0013250846828296405	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05
brf_lmo	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	7.804495389344263e-05	7.804495389344263e-05	4.034527277542373e-05
bxt_gmo__nrlmf	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	0.802529585988898	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.003080480238970588	4.034527277542373e-05	0.12297511745143581	4.034527277542373e-05	4.034527277542373e-05
bxt_gmosa_1k	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.802529585988898	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.0019540359724813435	4.034527277542373e-05	0.12297511745143581	4.034527277542373e-05	4.034527277542373e-05
bxt_gmosa__nrlmf	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	0.008501325334821428	4.034527277542373e-05	4.034527277542373e-05	0.00018596649169921875	0.023175557454427082	4.034527277542373e-05
bxt_gso_1k	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.010091432383362676	0.008501325334821428	4.034527277542373e-05
bxt_gso__nrlmf	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.008501325334821428	4.034527277542373e-05	1.0	4.034527277542373e-05	4.034527277542373e-05	0.0001151792464717742	0.8714322176846591	4.034527277542373e-05
dnilmf	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.003080480238970588	0.0019540359724813435	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	0.41989746093749997	4.034527277542373e-05	4.034527277542373e-05
dthybrid	0.0013250846828296405	0.0013250846828296405	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05
lmorls	4.034527277542373e-05	4.034527277542373e-05	7.804495389344263e-05	0.12297511745143581	0.12297511745143581	0.00018596649169921875	0.010091432383362676	0.0001151792464717742	0.41989746093749997	4.034527277542373e-05	1.0	0.00018596649169921875	4.034527277542373e-05
md_ss_bxt_gso	4.034527277542373e-05	4.034527277542373e-05	7.804495389344263e-05	4.034527277542373e-05	4.034527277542373e-05	0.023175557454427082	0.008501325334821428	0.8714322176846591	4.034527277542373e-05	4.034527277542373e-05	0.00018596649169921875	1.0	4.034527277542373e-05
nrlmf	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0
