	blmnii_rls	blmnii_svm	brf_lmo	bxt_gmo__nrlmf	bxt_gmosa_1k	bxt_gmosa__nrlmf	bxt_gso_1k	bxt_gso__nrlmf	dnilmf	dthybrid	lmorls	md_ss_bxt_gso	nrlmf
blmnii_rls	1.0	1.0	0.000396728515625	0.0005207061767578125	5.064619348404256e-05	5.064619348404256e-05	8.816189236111111e-05	5.064619348404256e-05	5.064619348404256e-05	1.0	5.064619348404256e-05	5.064619348404256e-05	0.7031418111049431
blmnii_svm	1.0	1.0	0.000396728515625	0.0005207061767578125	5.064619348404256e-05	5.064619348404256e-05	8.816189236111111e-05	5.064619348404256e-05	5.064619348404256e-05	1.0	5.064619348404256e-05	5.064619348404256e-05	0.7031418111049431
brf_lmo	0.000396728515625	0.000396728515625	1.0	5.064619348404256e-05	0.23227057658450703	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.000396728515625	5.064619348404256e-05	5.064619348404256e-05	0.000396728515625
bxt_gmo__nrlmf	0.0005207061767578125	0.0005207061767578125	5.064619348404256e-05	1.0	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.0005207061767578125	5.064619348404256e-05	5.064619348404256e-05	0.0005207061767578125
bxt_gmosa_1k	5.064619348404256e-05	5.064619348404256e-05	0.23227057658450703	5.064619348404256e-05	1.0	0.001983642578125	8.816189236111111e-05	0.000396728515625	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05
bxt_gmosa__nrlmf	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.001983642578125	1.0	8.816189236111111e-05	0.0048673259678171646	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.00091552734375	5.064619348404256e-05
bxt_gso_1k	8.816189236111111e-05	8.816189236111111e-05	5.064619348404256e-05	5.064619348404256e-05	8.816189236111111e-05	8.816189236111111e-05	1.0	0.05009128736413044	5.064619348404256e-05	8.816189236111111e-05	8.816189236111111e-05	0.00591592227711397	8.816189236111111e-05
bxt_gso__nrlmf	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.000396728515625	0.0048673259678171646	0.05009128736413044	1.0	5.064619348404256e-05	5.064619348404256e-05	0.0002163973721590909	0.73394775390625	5.064619348404256e-05
dnilmf	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	1.0	5.064619348404256e-05	0.13000226702008927	5.064619348404256e-05	5.064619348404256e-05
dthybrid	1.0	1.0	0.000396728515625	0.0005207061767578125	5.064619348404256e-05	5.064619348404256e-05	8.816189236111111e-05	5.064619348404256e-05	5.064619348404256e-05	1.0	5.064619348404256e-05	5.064619348404256e-05	0.7031418111049431
lmorls	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	8.816189236111111e-05	0.0002163973721590909	0.13000226702008927	5.064619348404256e-05	1.0	5.064619348404256e-05	5.064619348404256e-05
md_ss_bxt_gso	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.00091552734375	0.00591592227711397	0.73394775390625	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	1.0	5.064619348404256e-05
nrlmf	0.7031418111049431	0.7031418111049431	0.000396728515625	0.0005207061767578125	5.064619348404256e-05	5.064619348404256e-05	8.816189236111111e-05	5.064619348404256e-05	5.064619348404256e-05	0.7031418111049431	5.064619348404256e-05	5.064619348404256e-05	1.0
