	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	4.0690104166666664e-05	4.0690104166666664e-05	0.09690574363425926	0.010716756184895834	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05
brf_gmo__nrlmf	4.0690104166666664e-05	1.0	0.010716756184895834	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05
brf_gso__nrlmf	4.0690104166666664e-05	0.010716756184895834	1.0	4.0690104166666664e-05	4.0690104166666664e-05	0.116668701171875	4.0690104166666664e-05	4.0690104166666664e-05
brf_lmo	0.09690574363425926	4.0690104166666664e-05	4.0690104166666664e-05	1.0	0.01409912109375	4.0690104166666664e-05	4.0690104166666664e-05	0.00011652166193181819
bxt_gmo	0.010716756184895834	4.0690104166666664e-05	4.0690104166666664e-05	0.01409912109375	1.0	4.0690104166666664e-05	4.0690104166666664e-05	0.0123046875
bxt_gmo__nrlmf	4.0690104166666664e-05	4.0690104166666664e-05	0.116668701171875	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05	4.0690104166666664e-05
bxt_gmosa__nrlmf	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05
bxt_gso__nrlmf	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.00011652166193181819	0.0123046875	4.0690104166666664e-05	4.0690104166666664e-05	1.0
