	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.006564053622159091	4.2724609375e-05
brf_gmo__nrlmf	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
brf_gso__nrlmf	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	8.138020833333333e-05	4.2724609375e-05	4.2724609375e-05
brf_lmo	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	1.0	0.28146229619565216	4.2724609375e-05	0.979949951171875	0.9332637080439815
bxt_gmo	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.28146229619565216	1.0	4.2724609375e-05	0.8007577749399039	0.6681787109374999
bxt_gmo__nrlmf	4.2724609375e-05	4.2724609375e-05	8.138020833333333e-05	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05
bxt_gmosa__nrlmf	0.006564053622159091	4.2724609375e-05	4.2724609375e-05	0.979949951171875	0.8007577749399039	4.2724609375e-05	1.0	0.6555379231770834
bxt_gso__nrlmf	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.9332637080439815	0.6681787109374999	4.2724609375e-05	0.6555379231770834	1.0
