	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.17837905883789062	0.4674971731085526	0.01638546505489865	0.9137779822716346	0.004405975341796875	0.13122039145611702	0.08852936500726745	9.591238839285714e-05	0.34176117519162735	9.591238839285714e-05	9.591238839285714e-05
ad_fixed__70	0.17837905883789062	1.0	0.09383359162703804	0.005064174107142857	0.6562469482421875	0.00022379557291666666	0.03620323768028846	0.01908151726973684	9.591238839285714e-05	0.9137779822716346	9.591238839285714e-05	9.591238839285714e-05
ad_random__70	0.4674971731085526	0.09383359162703804	1.0	0.01638546505489865	0.979949951171875	0.005064174107142857	0.18989501953125001	0.18989501953125001	9.591238839285714e-05	0.3640407986111111	9.591238839285714e-05	0.0001678466796875
ad_size__70	0.01638546505489865	0.005064174107142857	0.01638546505489865	1.0	0.4425037928989955	0.29344764122596156	0.41806640624999997	0.590831691935911	9.591238839285714e-05	0.07133074504573171	9.591238839285714e-05	9.591238839285714e-05
md_density__70	0.9137779822716346	0.6562469482421875	0.979949951171875	0.4425037928989955	1.0	0.2058392693014706	0.0004861765894396552	0.05533905029296875	0.0001678466796875	0.8045083968365779	0.00022379557291666666	0.004405975341796875
md_fixed__70	0.004405975341796875	0.00022379557291666666	0.005064174107142857	0.29344764122596156	0.2058392693014706	1.0	0.832400414251512	0.9012247721354166	9.591238839285714e-05	0.005064174107142857	9.591238839285714e-05	9.591238839285714e-05
md_random__70	0.13122039145611702	0.03620323768028846	0.18989501953125001	0.41806640624999997	0.0004861765894396552	0.832400414251512	1.0	0.5277099609375	9.591238839285714e-05	0.09383359162703804	9.591238839285714e-05	0.00022379557291666666
md_size__70	0.08852936500726745	0.01908151726973684	0.18989501953125001	0.590831691935911	0.05533905029296875	0.9012247721354166	0.5277099609375	1.0	9.591238839285714e-05	0.09383359162703804	9.591238839285714e-05	0.0001678466796875
mse_density__70	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	0.0001678466796875	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	1.0	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05
mse_fixed__70	0.34176117519162735	0.9137779822716346	0.3640407986111111	0.07133074504573171	0.8045083968365779	0.005064174107142857	0.09383359162703804	0.09383359162703804	9.591238839285714e-05	1.0	0.00035967145647321425	0.00067138671875
mse_random__70	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	0.00022379557291666666	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	0.00035967145647321425	1.0	0.07960728236607142
mse_size__70	9.591238839285714e-05	9.591238839285714e-05	0.0001678466796875	9.591238839285714e-05	0.004405975341796875	9.591238839285714e-05	0.00022379557291666666	0.0001678466796875	9.591238839285714e-05	0.00067138671875	0.07960728236607142	1.0
