	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.012501683728448275	0.0025177001953125	0.0005221896701388889	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	0.00019366924579326925	4.475911458333334e-05	4.475911458333334e-05	8.221061862244898e-05
ad_fixed__90	0.012501683728448275	1.0	8.221061862244898e-05	4.475911458333334e-05	4.475911458333334e-05	8.221061862244898e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05
ad_random__90	0.0025177001953125	8.221061862244898e-05	1.0	0.6788339468149038	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	0.0025177001953125	4.475911458333334e-05	4.475911458333334e-05
ad_size__90	0.0005221896701388889	4.475911458333334e-05	0.6788339468149038	1.0	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	0.04874267578125	4.475911458333334e-05	4.475911458333334e-05
md_density__90	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	1.0	4.475911458333334e-05	0.5794486999511719	0.043219097590042374	4.475911458333334e-05	4.475911458333334e-05	0.00011848000919117647	8.221061862244898e-05
md_fixed__90	4.475911458333334e-05	8.221061862244898e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	1.0	4.475911458333334e-05	4.475911458333334e-05	0.003109580592105263	4.475911458333334e-05	0.00038003021816037736	0.00011848000919117647
md_random__90	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	0.5794486999511719	4.475911458333334e-05	1.0	0.05481157146516394	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05
md_size__90	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	0.043219097590042374	4.475911458333334e-05	0.05481157146516394	1.0	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05
mse_density__90	0.00019366924579326925	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	0.003109580592105263	4.475911458333334e-05	4.475911458333334e-05	1.0	4.475911458333334e-05	0.93988037109375	0.22149367559523808
mse_fixed__90	4.475911458333334e-05	4.475911458333334e-05	0.0025177001953125	0.04874267578125	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	1.0	4.475911458333334e-05	4.475911458333334e-05
mse_random__90	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	0.00011848000919117647	0.00038003021816037736	4.475911458333334e-05	4.475911458333334e-05	0.93988037109375	4.475911458333334e-05	1.0	0.12419571415070564
mse_size__90	8.221061862244898e-05	4.475911458333334e-05	4.475911458333334e-05	4.475911458333334e-05	8.221061862244898e-05	0.00011848000919117647	4.475911458333334e-05	4.475911458333334e-05	0.22149367559523808	4.475911458333334e-05	0.12419571415070564	1.0
