	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.0166168212890625	0.6519269943237305	0.00125885009765625	0.05222429547991071	0.00020141601562500002	0.00125885009765625	8.392333984375e-05	8.392333984375e-05	0.00041468003216911764	8.392333984375e-05	0.0007621146537162163
ad_fixed__90	0.0166168212890625	1.0	0.05865799753289474	0.00041468003216911764	0.0031331380208333335	0.005748748779296875	0.025671386718749998	0.0005754743303571429	8.392333984375e-05	8.392333984375e-05	0.00032486454133064514	0.0166168212890625
ad_random__90	0.6519269943237305	0.05865799753289474	1.0	0.0025177001953125	0.00201416015625	0.00014386858258928572	0.00125885009765625	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	0.00041468003216911764
ad_size__90	0.00125885009765625	0.00041468003216911764	0.0025177001953125	1.0	0.820892333984375	8.392333984375e-05	0.0007621146537162163	8.392333984375e-05	8.392333984375e-05	0.22506615423387097	8.392333984375e-05	0.00020141601562500002
md_density__90	0.05222429547991071	0.0031331380208333335	0.00201416015625	0.820892333984375	1.0	8.392333984375e-05	0.00014386858258928572	8.392333984375e-05	8.392333984375e-05	0.0166168212890625	8.392333984375e-05	8.392333984375e-05
md_fixed__90	0.00020141601562500002	0.005748748779296875	0.00014386858258928572	8.392333984375e-05	8.392333984375e-05	1.0	0.004816469938858695	0.022725807045990566	0.025671386718749998	8.392333984375e-05	0.09473498114224138	0.1305107504634534
md_random__90	0.00125885009765625	0.025671386718749998	0.00125885009765625	0.0007621146537162163	0.00014386858258928572	0.004816469938858695	1.0	0.00014386858258928572	0.00014386858258928572	8.392333984375e-05	0.00201416015625	0.1556516553534836
md_size__90	8.392333984375e-05	0.0005754743303571429	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	0.022725807045990566	0.00014386858258928572	1.0	0.79398193359375	8.392333984375e-05	0.33786737351190477	0.005748748779296875
mse_density__90	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	0.025671386718749998	0.00014386858258928572	0.79398193359375	1.0	8.392333984375e-05	0.1427032470703125	0.0016211532964939025
mse_fixed__90	0.00041468003216911764	8.392333984375e-05	8.392333984375e-05	0.22506615423387097	0.0166168212890625	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	1.0	8.392333984375e-05	8.392333984375e-05
mse_random__90	8.392333984375e-05	0.00032486454133064514	8.392333984375e-05	8.392333984375e-05	8.392333984375e-05	0.09473498114224138	0.00201416015625	0.33786737351190477	0.1427032470703125	8.392333984375e-05	1.0	0.0166168212890625
mse_size__90	0.0007621146537162163	0.0166168212890625	0.00041468003216911764	0.00020141601562500002	8.392333984375e-05	0.1305107504634534	0.1556516553534836	0.005748748779296875	0.0016211532964939025	8.392333984375e-05	0.0166168212890625	1.0
