	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.4765425461989183	0.10790863037109374	0.2597033442283163	0.0001678466796875	0.05825163188733552	0.0005035400390625	0.00159454345703125	1.0	0.23858642578125	0.77410888671875	1.0
ad_fixed__90	0.4765425461989183	1.0	0.031005859375	1.0	0.000377655029296875	0.045766194661458336	0.0005035400390625	0.05825163188733552	0.41736557904411764	0.2260654994419643	0.889807339372306	0.9736978499615779
ad_random__90	0.10790863037109374	0.031005859375	1.0	0.031005859375	0.0001678466796875	1.0	0.000377655029296875	0.00201416015625	0.2597033442283163	0.41736557904411764	0.03542552274816176	0.23858642578125
ad_size__90	0.2597033442283163	1.0	0.031005859375	1.0	0.0001678466796875	0.004260723407451923	0.00091552734375	0.005035400390625	0.566799587673611	0.017363449622844827	0.9736978499615779	1.0
md_density__90	0.0001678466796875	0.000377655029296875	0.0001678466796875	0.0001678466796875	1.0	0.0001678466796875	0.00091552734375	0.0001678466796875	0.0001678466796875	0.0001678466796875	0.0001678466796875	0.0001678466796875
md_fixed__90	0.05825163188733552	0.045766194661458336	1.0	0.004260723407451923	0.0001678466796875	1.0	0.0003098707932692308	0.0005035400390625	0.18780815310594512	0.77410888671875	0.07498873197115384	0.028802490234375002
md_random__90	0.0005035400390625	0.0005035400390625	0.000377655029296875	0.00091552734375	0.00091552734375	0.0003098707932692308	1.0	0.005035400390625	0.0005035400390625	0.0001678466796875	0.0001678466796875	0.000377655029296875
md_size__90	0.00159454345703125	0.05825163188733552	0.00201416015625	0.005035400390625	0.0001678466796875	0.0005035400390625	0.005035400390625	1.0	0.00159454345703125	0.0001678466796875	0.031005859375	0.045766194661458336
mse_density__90	1.0	0.41736557904411764	0.2597033442283163	0.566799587673611	0.0001678466796875	0.18780815310594512	0.0005035400390625	0.00159454345703125	1.0	0.2515948751698369	0.77410888671875	0.9182863397113348
mse_fixed__90	0.23858642578125	0.2260654994419643	0.41736557904411764	0.017363449622844827	0.0001678466796875	0.77410888671875	0.0001678466796875	0.0001678466796875	0.2515948751698369	1.0	0.2515948751698369	0.2597033442283163
mse_random__90	0.77410888671875	0.889807339372306	0.03542552274816176	0.9736978499615779	0.0001678466796875	0.07498873197115384	0.0001678466796875	0.031005859375	0.77410888671875	0.2515948751698369	1.0	0.5394528946786556
mse_size__90	1.0	0.9736978499615779	0.23858642578125	1.0	0.0001678466796875	0.028802490234375002	0.000377655029296875	0.045766194661458336	0.9182863397113348	0.2597033442283163	0.5394528946786556	1.0
