	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	3.0987079326923075e-05	3.0987079326923075e-05	0.001312255859375	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
ad_fixed__90	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
ad_random__90	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
ad_size__90	0.001312255859375	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
md_density__90	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
md_fixed__90	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
md_random__90	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
md_size__90	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
mse_density__90	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05
mse_fixed__90	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05	3.0987079326923075e-05
mse_random__90	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	1.0	3.0987079326923075e-05
mse_size__90	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	3.0987079326923075e-05	1.0
