	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.00030650263247282607	0.03952789306640625	0.01102294921875	0.001384735107421875	4.684093386627907e-05	0.001767528300382653	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
ad_fixed__90	0.00030650263247282607	1.0	0.002764533547794118	0.002764533547794118	0.0010713617852393617	4.684093386627907e-05	0.0034085787259615385	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
ad_random__90	0.03952789306640625	0.002764533547794118	1.0	0.322265625	4.684093386627907e-05	4.684093386627907e-05	0.00030650263247282607	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
ad_size__90	0.01102294921875	0.002764533547794118	0.322265625	1.0	4.684093386627907e-05	4.684093386627907e-05	0.00030650263247282607	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
md_density__90	0.001384735107421875	0.0010713617852393617	4.684093386627907e-05	4.684093386627907e-05	1.0	0.5273850963961694	0.01102294921875	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
md_fixed__90	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	0.5273850963961694	1.0	0.93988037109375	0.18099659886853448	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
md_random__90	0.001767528300382653	0.0034085787259615385	0.00030650263247282607	0.00030650263247282607	0.01102294921875	0.93988037109375	1.0	0.93988037109375	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
md_size__90	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	0.18099659886853448	0.93988037109375	1.0	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
mse_density__90	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	1.0	0.7003842308407737	0.2774505615234375	0.1961587162341102
mse_fixed__90	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	0.7003842308407737	1.0	0.13509007504111842	0.00520641398879717
mse_random__90	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	0.2774505615234375	0.13509007504111842	1.0	0.93988037109375
mse_size__90	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	0.1961587162341102	0.00520641398879717	0.93988037109375	1.0
