	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.00067138671875	1.0	1.0	0.012607150607638888	0.012607150607638888	0.012607150607638888	0.012607150607638888	0.00335693359375	0.00335693359375	0.00335693359375	0.00335693359375
ad_fixed__70	0.00067138671875	1.0	0.00067138671875	0.00067138671875	1.0	1.0	1.0	1.0	0.3733343308971774	0.3733343308971774	0.3733343308971774	0.3733343308971774
ad_random__70	1.0	0.00067138671875	1.0	1.0	0.012607150607638888	0.012607150607638888	0.012607150607638888	0.012607150607638888	0.00335693359375	0.00335693359375	0.00335693359375	0.00335693359375
ad_size__70	1.0	0.00067138671875	1.0	1.0	0.012607150607638888	0.012607150607638888	0.012607150607638888	0.012607150607638888	0.00335693359375	0.00335693359375	0.00335693359375	0.00335693359375
md_density__70	0.012607150607638888	1.0	0.012607150607638888	0.012607150607638888	1.0	1.0	1.0	1.0	0.6956994888630319	0.6956994888630319	0.6956994888630319	0.6956994888630319
md_fixed__70	0.012607150607638888	1.0	0.012607150607638888	0.012607150607638888	1.0	1.0	1.0	1.0	0.6956994888630319	0.6956994888630319	0.6956994888630319	0.6956994888630319
md_random__70	0.012607150607638888	1.0	0.012607150607638888	0.012607150607638888	1.0	1.0	1.0	1.0	0.6956994888630319	0.6956994888630319	0.6956994888630319	0.6956994888630319
md_size__70	0.012607150607638888	1.0	0.012607150607638888	0.012607150607638888	1.0	1.0	1.0	1.0	0.6956994888630319	0.6956994888630319	0.6956994888630319	0.6956994888630319
mse_density__70	0.00335693359375	0.3733343308971774	0.00335693359375	0.00335693359375	0.6956994888630319	0.6956994888630319	0.6956994888630319	0.6956994888630319	1.0	1.0	1.0	1.0
mse_fixed__70	0.00335693359375	0.3733343308971774	0.00335693359375	0.00335693359375	0.6956994888630319	0.6956994888630319	0.6956994888630319	0.6956994888630319	1.0	1.0	1.0	1.0
mse_random__70	0.00335693359375	0.3733343308971774	0.00335693359375	0.00335693359375	0.6956994888630319	0.6956994888630319	0.6956994888630319	0.6956994888630319	1.0	1.0	1.0	1.0
mse_size__70	0.00335693359375	0.3733343308971774	0.00335693359375	0.00335693359375	0.6956994888630319	0.6956994888630319	0.6956994888630319	0.6956994888630319	1.0	1.0	1.0	1.0
