	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.2537109375	0.29205322265625	0.5017570120389344	9.591238839285714e-05	0.19440375434027776	9.591238839285714e-05	0.00026502107319078947	0.00026502107319078947	0.00067138671875	0.0001220703125	9.591238839285714e-05
ad_fixed__70	0.2537109375	1.0	0.6894407272338867	0.6894407272338867	9.591238839285714e-05	0.6894407272338867	0.0001220703125	0.00034388100228658535	0.00026502107319078947	0.0584912109375	0.0001777200137867647	0.00026502107319078947
ad_random__70	0.29205322265625	0.6894407272338867	1.0	0.7165762094350961	9.591238839285714e-05	0.3964422817887931	9.591238839285714e-05	9.591238839285714e-05	0.0001220703125	0.0001220703125	0.0001220703125	9.591238839285714e-05
ad_size__70	0.5017570120389344	0.6894407272338867	0.7165762094350961	1.0	9.591238839285714e-05	0.444122314453125	9.591238839285714e-05	0.0001220703125	0.0001220703125	0.0024082349694293475	9.591238839285714e-05	0.0001220703125
md_density__70	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	1.0	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05
md_fixed__70	0.19440375434027776	0.6894407272338867	0.3964422817887931	0.444122314453125	9.591238839285714e-05	1.0	9.591238839285714e-05	0.0001220703125	9.591238839285714e-05	0.05312347412109375	0.0001220703125	9.591238839285714e-05
md_random__70	9.591238839285714e-05	0.0001220703125	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	9.591238839285714e-05	1.0	0.0024082349694293475	0.06555893841911765	0.0001220703125	0.0008899777434593024	0.003771193484042553
md_size__70	0.00026502107319078947	0.00034388100228658535	9.591238839285714e-05	0.0001220703125	9.591238839285714e-05	0.0001220703125	0.0024082349694293475	1.0	0.0830066387469952	0.0024082349694293475	0.4200036000397246	0.13023635576356132
mse_density__70	0.00026502107319078947	0.00026502107319078947	0.0001220703125	0.0001220703125	9.591238839285714e-05	9.591238839285714e-05	0.06555893841911765	0.0830066387469952	1.0	0.00034388100228658535	0.0584912109375	0.93988037109375
mse_fixed__70	0.00067138671875	0.0584912109375	0.0001220703125	0.0024082349694293475	9.591238839285714e-05	0.05312347412109375	0.0001220703125	0.0024082349694293475	0.00034388100228658535	1.0	0.00034388100228658535	0.0001220703125
mse_random__70	0.0001220703125	0.0001777200137867647	0.0001220703125	9.591238839285714e-05	9.591238839285714e-05	0.0001220703125	0.0008899777434593024	0.4200036000397246	0.0584912109375	0.00034388100228658535	1.0	0.27248709542410715
mse_size__70	9.591238839285714e-05	0.00026502107319078947	9.591238839285714e-05	0.0001220703125	9.591238839285714e-05	9.591238839285714e-05	0.003771193484042553	0.13023635576356132	0.93988037109375	0.0001220703125	0.27248709542410715	1.0
