	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	0.028786500549335636	0.4053927285456144	0.16576780442644515	0.01787087093897097	0.2808730719452144	0.014808236845840605	0.04138044303627527	0.04138044303627527	0.717726989740015	0.014808236845840605	0.014808236845840605
ad_fixed__50	0.028786500549335636	1.0	0.22456855880525606	0.6193870888971407	0.35849304985477853	0.5006694100463882	0.06569807635157489	0.5909916628240512	0.5909916628240512	0.2808730719452144	0.20850290173289251	0.5178028071823749
ad_random__50	0.4053927285456144	0.22456855880525606	1.0	0.38160409456832456	0.05461771368962319	0.717726989740015	0.014808236845840605	0.15319672590190822	0.24363942167672234	0.973510915321644	0.08968384922841025	0.22786717444388532
ad_size__50	0.16576780442644515	0.6193870888971407	0.38160409456832456	1.0	0.03678687679951106	0.5909916628240512	0.01787087093897097	0.19345833571319734	0.35849304985477853	0.5909916628240512	0.11101425318089121	0.1791804668601671
md_density__50	0.01787087093897097	0.35849304985477853	0.05461771368962319	0.03678687679951106	1.0	0.03678687679951106	0.35849304985477853	0.24363942167672234	0.35849304985477853	0.04011778460926354	0.973510915321644	0.23226770865942623
md_fixed__50	0.2808730719452144	0.5006694100463882	0.717726989740015	0.5909916628240512	0.03678687679951106	1.0	0.015829819634412035	0.059912626276817024	0.05461771368962319	0.7761336813994205	0.07193621462055019	0.22786717444388532
md_random__50	0.014808236845840605	0.06569807635157489	0.014808236845840605	0.01787087093897097	0.35849304985477853	0.015829819634412035	1.0	0.014808236845840605	0.23226770865942623	0.015829819634412035	0.973510915321644	0.23226770865942623
md_size__50	0.04138044303627527	0.5909916628240512	0.15319672590190822	0.19345833571319734	0.24363942167672234	0.059912626276817024	0.014808236845840605	1.0	1.0	0.028786500549335636	0.22786717444388532	0.973510915321644
mse_density__50	0.04138044303627527	0.5909916628240512	0.24363942167672234	0.35849304985477853	0.35849304985477853	0.05461771368962319	0.23226770865942623	1.0	1.0	0.031095263955983027	0.5178028071823749	0.7761336813994205
mse_fixed__50	0.717726989740015	0.2808730719452144	0.973510915321644	0.5909916628240512	0.04011778460926354	0.7761336813994205	0.015829819634412035	0.028786500549335636	0.031095263955983027	1.0	0.014808236845840605	0.04199126624978465
mse_random__50	0.014808236845840605	0.20850290173289251	0.08968384922841025	0.11101425318089121	0.973510915321644	0.07193621462055019	0.973510915321644	0.22786717444388532	0.5178028071823749	0.014808236845840605	1.0	0.3292713376675814
mse_size__50	0.014808236845840605	0.5178028071823749	0.22786717444388532	0.1791804668601671	0.23226770865942623	0.22786717444388532	0.23226770865942623	0.973510915321644	0.7761336813994205	0.04199126624978465	0.3292713376675814	1.0
