	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	3.413830773305085e-05	6.603803790983607e-05	0.0002274051789314516	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05
ad_fixed__50	3.413830773305085e-05	1.0	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05
ad_random__50	6.603803790983607e-05	3.413830773305085e-05	1.0	0.1808338165283203	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05
ad_size__50	0.0002274051789314516	3.413830773305085e-05	0.1808338165283203	1.0	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05
md_density__50	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	1.0	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05
md_fixed__50	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	1.0	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	0.47087965745192306	3.413830773305085e-05	3.413830773305085e-05
md_random__50	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	1.0	3.413830773305085e-05	0.0003197079613095238	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05
md_size__50	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	1.0	3.413830773305085e-05	3.413830773305085e-05	6.603803790983607e-05	0.49542236328125
mse_density__50	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	0.0003197079613095238	3.413830773305085e-05	1.0	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05
mse_fixed__50	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	0.47087965745192306	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	1.0	3.413830773305085e-05	3.413830773305085e-05
mse_random__50	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	6.603803790983607e-05	3.413830773305085e-05	3.413830773305085e-05	1.0	3.413830773305085e-05
mse_size__50	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	0.49542236328125	3.413830773305085e-05	3.413830773305085e-05	3.413830773305085e-05	1.0
