	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0											
ad_fixed		1.0										
ad_random			1.0									
ad_size				1.0								
md_density					1.0							
md_fixed						1.0						
md_random							1.0					
md_size								1.0				
mse_density									1.0			
mse_fixed										1.0		
mse_random											1.0	
mse_size												1.0
