	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.93988037109375	0.27744140624999997	0.3897229210805085	4.57763671875e-05	8.757218070652174e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.7789684477306548	4.57763671875e-05	4.57763671875e-05
ad_fixed__90	0.93988037109375	1.0	0.5017570120389344	0.5981405934979839	4.57763671875e-05	8.757218070652174e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.8063879013061523	4.57763671875e-05	4.57763671875e-05
ad_random__90	0.27744140624999997	0.5017570120389344	1.0	0.13023635576356132	4.57763671875e-05	0.0001285634142287234	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.31229900491648704	4.57763671875e-05	4.57763671875e-05
ad_size__90	0.3897229210805085	0.5981405934979839	0.13023635576356132	1.0	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.8335214468149038	4.57763671875e-05	4.57763671875e-05
md_density__90	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	1.0	4.57763671875e-05	0.2972684587751116	0.31229900491648704	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05
md_fixed__90	8.757218070652174e-05	8.757218070652174e-05	0.0001285634142287234	4.57763671875e-05	4.57763671875e-05	1.0	4.57763671875e-05	4.57763671875e-05	0.0007810008769132653	4.57763671875e-05	0.04256850022536058	0.00443115234375
md_random__90	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.2972684587751116	4.57763671875e-05	1.0	0.4765167236328125	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05
md_size__90	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.31229900491648704	4.57763671875e-05	0.4765167236328125	1.0	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05
mse_density__90	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.0007810008769132653	4.57763671875e-05	4.57763671875e-05	1.0	4.57763671875e-05	0.0066743738511029415	0.00058746337890625
mse_fixed__90	0.7789684477306548	0.8063879013061523	0.31229900491648704	0.8335214468149038	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	1.0	4.57763671875e-05	4.57763671875e-05
mse_random__90	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.04256850022536058	4.57763671875e-05	4.57763671875e-05	0.0066743738511029415	4.57763671875e-05	1.0	0.2584092881944444
mse_size__90	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	0.00443115234375	4.57763671875e-05	4.57763671875e-05	0.00058746337890625	4.57763671875e-05	0.2584092881944444	1.0
