	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	4.57763671875e-05	0.13461773212139422	0.5308096749441964	7.62939453125e-05	4.57763671875e-05
brf_gmosa	4.57763671875e-05	1.0	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05
brf_gso	0.13461773212139422	4.57763671875e-05	1.0	0.979949951171875	7.62939453125e-05	4.57763671875e-05
brf_lmo	0.5308096749441964	4.57763671875e-05	0.979949951171875	1.0	4.57763671875e-05	4.57763671875e-05
brf_lso	7.62939453125e-05	4.57763671875e-05	7.62939453125e-05	4.57763671875e-05	1.0	4.57763671875e-05
brf_sgso_us	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	1.0
