	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	7.62939453125e-05	6.539481026785714e-05	7.62939453125e-05	6.539481026785714e-05	6.539481026785714e-05
brf_gmosa	7.62939453125e-05	1.0	0.000457763671875	7.62939453125e-05	7.62939453125e-05	6.539481026785714e-05
brf_gso	6.539481026785714e-05	0.000457763671875	1.0	7.62939453125e-05	0.09344482421875	6.539481026785714e-05
brf_lmo	7.62939453125e-05	7.62939453125e-05	7.62939453125e-05	1.0	0.00017606295072115384	6.539481026785714e-05
brf_lso	6.539481026785714e-05	7.62939453125e-05	0.09344482421875	0.00017606295072115384	1.0	6.539481026785714e-05
brf_sgso_us	6.539481026785714e-05	6.539481026785714e-05	6.539481026785714e-05	6.539481026785714e-05	6.539481026785714e-05	1.0
