	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.0838470458984375	0.7294288048377403	0.4116668701171875	0.32135009765625	0.0002288818359375
brf_gso	0.0838470458984375	1.0	0.0465087890625	0.93988037109375	0.7561274937220982	0.00030517578125
brf_gso__nrlmf	0.7294288048377403	0.0465087890625	1.0	0.5119878595525569	0.26973724365234375	0.0002288818359375
brf_lmo	0.4116668701171875	0.93988037109375	0.5119878595525569	1.0	0.702362060546875	0.04119873046875
brf_lmo__nrlmf	0.32135009765625	0.7561274937220982	0.26973724365234375	0.702362060546875	1.0	0.17839704241071427
brf_lso	0.0002288818359375	0.00030517578125	0.0002288818359375	0.04119873046875	0.17839704241071427	1.0
