	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	0.007764782289707272	0.002663352272727273	0.007764782289707272	0.002663352272727273	0.002663352272727273
brf_gmosa	0.007764782289707272	1.0	0.002663352272727273	0.07756293614870907	0.002663352272727273	0.002663352272727273
brf_gso	0.002663352272727273	0.002663352272727273	1.0	0.002663352272727273	0.002663352272727273	0.7582394636149119
brf_lmo	0.007764782289707272	0.07756293614870907	0.002663352272727273	1.0	0.002663352272727273	0.002663352272727273
brf_lso	0.002663352272727273	0.002663352272727273	0.002663352272727273	0.002663352272727273	1.0	0.002663352272727273
brf_sgso_us	0.002663352272727273	0.002663352272727273	0.7582394636149119	0.002663352272727273	0.002663352272727273	1.0
