	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	7.847377232142856e-05	0.0006687330163043479	7.847377232142856e-05	7.847377232142856e-05	0.00026157924107142856	7.847377232142856e-05	7.847377232142856e-05	0.8848388671875
bxt_gmosa	7.847377232142856e-05	1.0	0.00017346833881578947	0.979949951171875	0.022654566271551723	7.847377232142856e-05	0.019932338169642856	0.0146484375	7.847377232142856e-05
bxt_gso	0.0006687330163043479	0.00017346833881578947	1.0	0.009052734375	0.00017346833881578947	0.8848388671875	0.0001373291015625	7.847377232142856e-05	0.00026157924107142856
bxt_gso_1k__nrlmf	7.847377232142856e-05	0.979949951171875	0.009052734375	1.0	0.012718787560096154	0.00017346833881578947	0.0019683837890625	0.20363690776209675	7.847377232142856e-05
bxt_gso__nrlmf	7.847377232142856e-05	0.022654566271551723	0.00017346833881578947	0.012718787560096154	1.0	7.847377232142856e-05	0.8530384410511364	0.09990234375	7.847377232142856e-05
bxt_lmo	0.00026157924107142856	7.847377232142856e-05	0.8848388671875	0.00017346833881578947	7.847377232142856e-05	1.0	0.0001373291015625	7.847377232142856e-05	0.0006687330163043479
bxt_lmo__nrlmf	7.847377232142856e-05	0.019932338169642856	0.0001373291015625	0.0019683837890625	0.8530384410511364	0.0001373291015625	1.0	0.4873466491699219	7.847377232142856e-05
bxt_lso	7.847377232142856e-05	0.0146484375	7.847377232142856e-05	0.20363690776209675	0.09990234375	7.847377232142856e-05	0.4873466491699219	1.0	7.847377232142856e-05
bxt_lso__nrlmf	0.8848388671875	7.847377232142856e-05	0.00026157924107142856	7.847377232142856e-05	7.847377232142856e-05	0.0006687330163043479	7.847377232142856e-05	7.847377232142856e-05	1.0
