	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.78838900862069e-05	3.78838900862069e-05	0.433197021484375	0.003554400275735294	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	7.087953629032257e-05
bxt_gmosa	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	7.087953629032257e-05	3.78838900862069e-05
bxt_gso	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	0.001476287841796875	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_gso_1k__nrlmf	0.433197021484375	3.78838900862069e-05	3.78838900862069e-05	1.0	0.19831891741071428	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_gso__nrlmf	0.003554400275735294	3.78838900862069e-05	3.78838900862069e-05	0.19831891741071428	1.0	3.78838900862069e-05	0.0023304332386363635	3.78838900862069e-05	3.78838900862069e-05
bxt_lmo	3.78838900862069e-05	3.78838900862069e-05	0.001476287841796875	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_lmo__nrlmf	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.0023304332386363635	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05
bxt_lso	3.78838900862069e-05	7.087953629032257e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05
bxt_lso__nrlmf	7.087953629032257e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0
