	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.923688616071428e-05	3.923688616071428e-05	0.348388671875	0.22386259191176472	3.923688616071428e-05	0.0043934474917841585	3.923688616071428e-05	0.016912286931818184
bxt_gmosa	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_gso	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	7.57677801724138e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_gso_1k__nrlmf	0.348388671875	3.923688616071428e-05	3.923688616071428e-05	1.0	0.010334014892578125	3.923688616071428e-05	0.00069580078125	3.923688616071428e-05	3.923688616071428e-05
bxt_gso__nrlmf	0.22386259191176472	3.923688616071428e-05	3.923688616071428e-05	0.010334014892578125	1.0	3.923688616071428e-05	0.3317243303571429	3.923688616071428e-05	3.923688616071428e-05
bxt_lmo	3.923688616071428e-05	3.923688616071428e-05	7.57677801724138e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_lmo__nrlmf	0.0043934474917841585	3.923688616071428e-05	3.923688616071428e-05	0.00069580078125	0.3317243303571429	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05
bxt_lso	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05
bxt_lso__nrlmf	0.016912286931818184	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0
