	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	5.4931640624999995e-05	5.4931640624999995e-05	0.2744671365489131	1.0	5.4931640624999995e-05	0.2744671365489131	5.4931640624999995e-05	0.2744671365489131
bxt_gmosa	5.4931640624999995e-05	1.0	1.0	5.4931640624999995e-05	5.4931640624999995e-05	1.0	5.4931640624999995e-05	1.0	5.4931640624999995e-05
bxt_gso	5.4931640624999995e-05	1.0	1.0	5.4931640624999995e-05	5.4931640624999995e-05	1.0	5.4931640624999995e-05	1.0	5.4931640624999995e-05
bxt_gso_1k__nrlmf	0.2744671365489131	5.4931640624999995e-05	5.4931640624999995e-05	1.0	0.7313091571514423	5.4931640624999995e-05	1.0	5.4931640624999995e-05	1.0
bxt_gso__nrlmf	1.0	5.4931640624999995e-05	5.4931640624999995e-05	0.7313091571514423	1.0	5.4931640624999995e-05	0.7313091571514423	5.4931640624999995e-05	0.7313091571514423
bxt_lmo	5.4931640624999995e-05	1.0	1.0	5.4931640624999995e-05	5.4931640624999995e-05	1.0	5.4931640624999995e-05	1.0	5.4931640624999995e-05
bxt_lmo__nrlmf	0.2744671365489131	5.4931640624999995e-05	5.4931640624999995e-05	1.0	0.7313091571514423	5.4931640624999995e-05	1.0	5.4931640624999995e-05	1.0
bxt_lso	5.4931640624999995e-05	1.0	1.0	5.4931640624999995e-05	5.4931640624999995e-05	1.0	5.4931640624999995e-05	1.0	5.4931640624999995e-05
bxt_lso__nrlmf	0.2744671365489131	5.4931640624999995e-05	5.4931640624999995e-05	1.0	0.7313091571514423	5.4931640624999995e-05	1.0	5.4931640624999995e-05	1.0
