	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.662109375e-05	3.662109375e-05	0.528167724609375	0.44557407924107145	3.662109375e-05	7.087953629032257e-05	3.662109375e-05	0.11409135298295454
bxt_gmosa	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
bxt_gso	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
bxt_gso_1k__nrlmf	0.528167724609375	3.662109375e-05	3.662109375e-05	1.0	0.22386259191176472	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
bxt_gso__nrlmf	0.44557407924107145	3.662109375e-05	3.662109375e-05	0.22386259191176472	1.0	3.662109375e-05	0.004703521728515625	3.662109375e-05	3.662109375e-05
bxt_lmo	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05
bxt_lmo__nrlmf	7.087953629032257e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.004703521728515625	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05
bxt_lso	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05
bxt_lso__nrlmf	0.11409135298295454	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0
