	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.0029296875	0.007931579789257738	0.005326704545454546	0.0029296875	0.010463169642857142
bxt_gmosa	0.0029296875	1.0	0.0029296875	0.00732421875	0.0029296875	0.0029296875
bxt_gso	0.007931579789257738	0.0029296875	1.0	0.921875	0.0029296875	0.0029296875
bxt_lmo	0.005326704545454546	0.00732421875	0.921875	1.0	0.0029296875	0.0029296875
bxt_lso	0.0029296875	0.0029296875	0.0029296875	0.0029296875	1.0	0.0029296875
bxt_sgso_us	0.010463169642857142	0.0029296875	0.0029296875	0.0029296875	0.0029296875	1.0
