	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	0.010477701822916668	0.6773267473493303	0.13072967529296875	0.003596714564732143	9.1552734375e-05
brf_gmosa	0.010477701822916668	1.0	0.057952880859375	0.00629425048828125	0.4658625676081731	9.1552734375e-05
brf_gso	0.6773267473493303	0.057952880859375	1.0	0.979949951171875	0.06908069957386365	9.1552734375e-05
brf_lmo	0.13072967529296875	0.00629425048828125	0.979949951171875	1.0	0.000152587890625	9.1552734375e-05
brf_lso	0.003596714564732143	0.4658625676081731	0.06908069957386365	0.000152587890625	1.0	9.1552734375e-05
brf_sgso_us	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	1.0
