	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05
brf_gmosa	4.57763671875e-05	1.0	0.0004161487926136364	4.57763671875e-05	0.00209808349609375	4.57763671875e-05
brf_gso	4.57763671875e-05	0.0004161487926136364	1.0	0.054277692522321425	0.668548583984375	4.57763671875e-05
brf_lmo	4.57763671875e-05	4.57763671875e-05	0.054277692522321425	1.0	0.010598989633413462	4.57763671875e-05
brf_lso	4.57763671875e-05	0.00209808349609375	0.668548583984375	0.010598989633413462	1.0	4.57763671875e-05
brf_sgso_us	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	1.0
