	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	5.0862630208333336e-05	0.0002288818359375	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05
brf_gmosa	5.0862630208333336e-05	1.0	0.632171630859375	5.0862630208333336e-05	0.0002913041548295455	5.0862630208333336e-05
brf_gso	0.0002288818359375	0.632171630859375	1.0	0.00072479248046875	0.019553048270089284	5.0862630208333336e-05
brf_lmo	5.0862630208333336e-05	5.0862630208333336e-05	0.00072479248046875	1.0	0.005950927734375	5.0862630208333336e-05
brf_lso	5.0862630208333336e-05	0.0002913041548295455	0.019553048270089284	0.005950927734375	1.0	5.0862630208333336e-05
brf_sgso_us	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	1.0
