	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.05533905029296875	0.11614990234375	0.6115626284950658	7.74676983173077e-05	0.5294630262586805	7.74676983173077e-05	7.74676983173077e-05	0.01338441910282258	0.332940673828125	0.11614990234375	0.5124488243689904
ad_fixed	0.05533905029296875	1.0	0.9543400691105769	0.5945068359375	7.74676983173077e-05	0.24111175537109375	7.74676983173077e-05	7.74676983173077e-05	0.049062875600961536	0.9012247721354166	0.31141382334183676	0.7915324549521169
ad_random	0.11614990234375	0.9543400691105769	1.0	0.5294630262586805	7.74676983173077e-05	0.1277820675872093	7.74676983173077e-05	7.74676983173077e-05	0.024002075195312503	0.747867907507945	0.5124488243689904	0.7762908935546875
ad_size	0.6115626284950658	0.5945068359375	0.5294630262586805	1.0	7.74676983173077e-05	0.979949951171875	7.74676983173077e-05	7.74676983173077e-05	0.01837158203125	0.7915324549521169	0.04335744757401316	0.747867907507945
md_density	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	1.0	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05
md_fixed	0.5294630262586805	0.24111175537109375	0.1277820675872093	0.979949951171875	7.74676983173077e-05	1.0	7.74676983173077e-05	7.74676983173077e-05	0.001678466796875	0.9280557632446289	0.01837158203125	0.22335750498670212
md_random	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	1.0	0.22335750498670212	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05
md_size	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	7.74676983173077e-05	0.22335750498670212	1.0	0.00035967145647321425	0.0006945379849137931	0.00022379557291666666	7.74676983173077e-05
mse_density	0.01338441910282258	0.049062875600961536	0.024002075195312503	0.01837158203125	7.74676983173077e-05	0.001678466796875	7.74676983173077e-05	0.00035967145647321425	1.0	0.027653874577702707	0.17111409505208336	0.021326401654411766
mse_fixed	0.332940673828125	0.9012247721354166	0.747867907507945	0.7915324549521169	7.74676983173077e-05	0.9280557632446289	7.74676983173077e-05	0.0006945379849137931	0.027653874577702707	1.0	0.024002075195312503	0.6115626284950658
mse_random	0.11614990234375	0.31141382334183676	0.5124488243689904	0.04335744757401316	7.74676983173077e-05	0.01837158203125	7.74676983173077e-05	0.00022379557291666666	0.17111409505208336	0.024002075195312503	1.0	0.1568756103515625
mse_size	0.5124488243689904	0.7915324549521169	0.7762908935546875	0.747867907507945	7.74676983173077e-05	0.22335750498670212	7.74676983173077e-05	7.74676983173077e-05	0.021326401654411766	0.6115626284950658	0.1568756103515625	1.0
