	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05
bxt_gmosa	3.3291903409090913e-05	1.0	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05
bxt_gso	3.3291903409090913e-05	3.3291903409090913e-05	1.0	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05
bxt_gso_1k	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	1.0	0.0443115234375	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05
bxt_gso__nrlmf	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	0.0443115234375	1.0	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	0.002762276785714286
bxt_lmo	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	1.0	0.001777200137867647	3.3291903409090913e-05	3.3291903409090913e-05
bxt_lmo__nrlmf	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	0.001777200137867647	1.0	3.3291903409090913e-05	3.3291903409090913e-05
bxt_lso	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	1.0	3.3291903409090913e-05
bxt_lso__nrlmf	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	0.002762276785714286	3.3291903409090913e-05	3.3291903409090913e-05	3.3291903409090913e-05	1.0
