	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf
bxt_gmo	1.0	4.2724609375e-05	4.2724609375e-05	0.62931640625	4.2724609375e-05	0.04917214133522727	4.2724609375e-05	0.2942657470703125
bxt_gmo__nrlmf	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
bxt_gmosa	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	1.0	4.2724609375e-05	1.0	4.2724609375e-05
bxt_gmosa__nrlmf	0.62931640625	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.0035807291666666665
bxt_gso	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	1.0	4.2724609375e-05	1.0	4.2724609375e-05
bxt_gso__nrlmf	0.04917214133522727	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	0.10135020380434782
bxt_lmo	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	1.0	4.2724609375e-05	1.0	4.2724609375e-05
bxt_lmo__nrlmf	0.2942657470703125	4.2724609375e-05	4.2724609375e-05	0.0035807291666666665	4.2724609375e-05	0.10135020380434782	4.2724609375e-05	1.0
