	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.0078040813577586205	4.225510817307692e-05	0.00858306884765625	4.225510817307692e-05	0.00858306884765625
bxt_gmosa	4.225510817307692e-05	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.08063299005681819	4.225510817307692e-05
bxt_gso	4.225510817307692e-05	4.225510817307692e-05	1.0	0.415283203125	4.225510817307692e-05	0.00274658203125	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gso_1k	4.225510817307692e-05	4.225510817307692e-05	0.415283203125	1.0	4.225510817307692e-05	0.0001220703125	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gso__nrlmf	0.0078040813577586205	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05	0.00858306884765625	4.225510817307692e-05	0.743560791015625
bxt_lmo	4.225510817307692e-05	4.225510817307692e-05	0.00274658203125	0.0001220703125	4.225510817307692e-05	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_lmo__nrlmf	0.00858306884765625	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.00858306884765625	4.225510817307692e-05	1.0	4.225510817307692e-05	0.09894157858455882
bxt_lso	4.225510817307692e-05	0.08063299005681819	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05
bxt_lso__nrlmf	0.00858306884765625	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.743560791015625	4.225510817307692e-05	0.09894157858455882	4.225510817307692e-05	1.0
