	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.000719793911637931	4.225510817307692e-05	0.000719793911637931	4.225510817307692e-05	0.00091552734375
bxt_gmosa	4.225510817307692e-05	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.15232220818014705	4.225510817307692e-05
bxt_gso	4.225510817307692e-05	4.225510817307692e-05	1.0	0.11409135298295454	4.225510817307692e-05	0.3317243303571429	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gso_1k	4.225510817307692e-05	4.225510817307692e-05	0.11409135298295454	1.0	4.225510817307692e-05	0.024066925048828125	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gso__nrlmf	0.000719793911637931	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05	0.0015239100302419353	4.225510817307692e-05	0.820892333984375
bxt_lmo	4.225510817307692e-05	4.225510817307692e-05	0.3317243303571429	0.024066925048828125	4.225510817307692e-05	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_lmo__nrlmf	0.000719793911637931	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.0015239100302419353	4.225510817307692e-05	1.0	4.225510817307692e-05	8.138020833333333e-05
bxt_lso	4.225510817307692e-05	0.15232220818014705	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05
bxt_lso__nrlmf	0.00091552734375	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.820892333984375	4.225510817307692e-05	8.138020833333333e-05	4.225510817307692e-05	1.0
