	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	6.277901785714286e-05	3.2312729779411765e-05
bxt_gmosa	3.2312729779411765e-05	1.0	0.001007080078125	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05
bxt_gso	3.2312729779411765e-05	0.001007080078125	1.0	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05
bxt_gso_1k	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	1.0	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05
bxt_gso__nrlmf	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	1.0	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05
bxt_lmo	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	1.0	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05
bxt_lmo__nrlmf	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	1.0	3.2312729779411765e-05	3.2312729779411765e-05
bxt_lso	6.277901785714286e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	1.0	3.2312729779411765e-05
bxt_lso__nrlmf	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	3.2312729779411765e-05	1.0
