	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	5.0862630208333336e-05	5.0862630208333336e-05	0.0005340576171875	5.0862630208333336e-05	5.0862630208333336e-05
bxt_gmosa	5.0862630208333336e-05	1.0	0.0004161487926136364	0.12500217982700892	5.0862630208333336e-05	5.0862630208333336e-05
bxt_gso	5.0862630208333336e-05	0.0004161487926136364	1.0	0.274444580078125	0.0004161487926136364	5.0862630208333336e-05
bxt_lmo	0.0005340576171875	0.12500217982700892	0.274444580078125	1.0	0.0008803147536057692	5.0862630208333336e-05
bxt_lso	5.0862630208333336e-05	5.0862630208333336e-05	0.0004161487926136364	0.0008803147536057692	1.0	5.0862630208333336e-05
bxt_sgso_us	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	1.0
