	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.7915324549521169	0.7635648133324795	0.4347405684621711	0.00011189778645833334	0.79398193359375	0.00011189778645833334	0.0004405975341796875	0.0001491970486111111	0.08992385864257812	0.0001491970486111111	0.0010630289713541667
ad_fixed	0.7915324549521169	1.0	0.7354034423828125	0.38010079520089285	0.00011189778645833334	0.79398193359375	0.00011189778645833334	0.0005924000459558824	0.0001491970486111111	0.154002685546875	0.00011189778645833334	0.0005924000459558824
ad_random	0.7635648133324795	0.7354034423828125	1.0	0.79398193359375	0.00011189778645833334	0.38010079520089285	0.00011189778645833334	0.00021580287388392856	0.00011189778645833334	0.20188082181490385	0.0001491970486111111	0.0004405975341796875
ad_size	0.4347405684621711	0.38010079520089285	0.79398193359375	1.0	0.00011189778645833334	0.3640407986111111	0.00011189778645833334	0.0004405975341796875	0.0001491970486111111	0.1861715877757353	0.0001491970486111111	0.0017491390830592104
md_density	0.00011189778645833334	0.00011189778645833334	0.00011189778645833334	0.00011189778645833334	1.0	0.00011189778645833334	0.09955705915178571	0.0001491970486111111	0.5187657243114406	0.00011189778645833334	0.044498887172965115	0.04919026692708334
md_fixed	0.79398193359375	0.79398193359375	0.38010079520089285	0.3640407986111111	0.00011189778645833334	1.0	0.00011189778645833334	0.00011189778645833334	0.00011189778645833334	0.08099495096409574	0.00011189778645833334	0.00034726899245689653
md_random	0.00011189778645833334	0.00011189778645833334	0.00011189778645833334	0.00011189778645833334	0.09955705915178571	0.00011189778645833334	1.0	0.00011189778645833334	0.49294833479256467	0.0001491970486111111	0.06357740319293478	0.2879108932783019
md_size	0.0004405975341796875	0.0005924000459558824	0.00021580287388392856	0.0004405975341796875	0.0001491970486111111	0.00011189778645833334	0.00011189778645833334	1.0	0.0022207406850961535	0.01768530868902439	0.044498887172965115	0.04919026692708334
mse_density	0.0001491970486111111	0.0001491970486111111	0.00011189778645833334	0.0001491970486111111	0.5187657243114406	0.00011189778645833334	0.49294833479256467	0.0022207406850961535	1.0	0.00011189778645833334	0.0013609190244932433	0.01768530868902439
mse_fixed	0.08992385864257812	0.154002685546875	0.20188082181490385	0.1861715877757353	0.00011189778645833334	0.08099495096409574	0.0001491970486111111	0.01768530868902439	0.00011189778645833334	1.0	0.0001491970486111111	0.0008056640625000001
mse_random	0.0001491970486111111	0.00011189778645833334	0.0001491970486111111	0.0001491970486111111	0.044498887172965115	0.00011189778645833334	0.06357740319293478	0.044498887172965115	0.0013609190244932433	0.0001491970486111111	1.0	1.0
mse_size	0.0010630289713541667	0.0005924000459558824	0.0004405975341796875	0.0017491390830592104	0.04919026692708334	0.00034726899245689653	0.2879108932783019	0.04919026692708334	0.01768530868902439	0.0008056640625000001	1.0	1.0
