	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	3.662109375e-05	0.2642386300223214	0.35927581787109375	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
ad_fixed__70	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.014645334017478813	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.05572509765625	3.662109375e-05	3.662109375e-05
ad_random__70	0.2642386300223214	3.662109375e-05	1.0	0.899932861328125	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
ad_size__70	0.35927581787109375	3.662109375e-05	0.899932861328125	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
md_density__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.8734947791466346	3.662109375e-05	3.662109375e-05	3.662109375e-05
md_fixed__70	3.662109375e-05	0.014645334017478813	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.24611737651209675	3.662109375e-05	3.662109375e-05
md_random__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.002430882947198276	0.00025177001953125
md_size__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	0.00067138671875	0.20861416175717215
mse_density__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.8734947791466346	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05
mse_fixed__70	3.662109375e-05	0.05572509765625	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.24611737651209675	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05
mse_random__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.002430882947198276	0.00067138671875	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05
mse_size__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.00025177001953125	0.20861416175717215	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0
