	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.4687049740650615	0.05865799753289474	4.0283203125e-05	0.018603515625	4.0283203125e-05	0.6894407272338867	0.4936641570060484	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05
ad_fixed__70	0.4687049740650615	1.0	0.09473498114224138	4.0283203125e-05	0.0021303617037259615	4.0283203125e-05	0.93988037109375	0.32763671875	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05
ad_random__70	0.05865799753289474	0.09473498114224138	1.0	4.0283203125e-05	0.034168788364955356	4.0283203125e-05	0.93988037109375	0.21568582825741525	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05
ad_size__70	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	1.0	4.0283203125e-05	0.006303575303819444	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05
md_density__70	0.018603515625	0.0021303617037259615	0.034168788364955356	4.0283203125e-05	1.0	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05
md_fixed__70	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	0.006303575303819444	4.0283203125e-05	1.0	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	0.5533185686383928	4.0283203125e-05	4.0283203125e-05
md_random__70	0.6894407272338867	0.93988037109375	0.93988037109375	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	1.0	0.00520641398879717	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05
md_size__70	0.4936641570060484	0.32763671875	0.21568582825741525	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	0.00520641398879717	1.0	4.0283203125e-05	0.00027645335477941176	4.0283203125e-05	4.0283203125e-05
mse_density__70	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	1.0	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05
mse_fixed__70	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	0.5533185686383928	4.0283203125e-05	0.00027645335477941176	4.0283203125e-05	1.0	4.0283203125e-05	4.0283203125e-05
mse_random__70	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	1.0	4.0283203125e-05
mse_size__70	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	4.0283203125e-05	1.0
