	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.09990234375	0.04903705303485577	0.0020621163504464285	0.0010934012276785714	0.743560791015625	0.04903705303485577	0.18417197779605263	9.1552734375e-05	0.00882802111037234	9.1552734375e-05	9.1552734375e-05
ad_fixed__70	0.09990234375	1.0	0.33258819580078125	0.0017491390830592104	0.0020621163504464285	0.2969400374615779	0.09990234375	0.2821531134136653	9.1552734375e-05	0.0010934012276785714	9.1552734375e-05	9.1552734375e-05
ad_random__70	0.04903705303485577	0.33258819580078125	1.0	0.00022379557291666666	0.0013609190244932433	0.08144047575176887	0.13750239780970983	0.47087965745192306	9.1552734375e-05	0.000629425048828125	9.1552734375e-05	9.1552734375e-05
ad_size__70	0.0020621163504464285	0.0017491390830592104	0.00022379557291666666	1.0	9.1552734375e-05	0.2630909886853448	0.0025177001953125	0.00882802111037234	9.1552734375e-05	0.2969400374615779	9.1552734375e-05	9.1552734375e-05
md_density__70	0.0010934012276785714	0.0020621163504464285	0.0013609190244932433	9.1552734375e-05	1.0	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	0.0013609190244932433	9.1552734375e-05	0.006131998697916667	0.33258819580078125
md_fixed__70	0.743560791015625	0.2969400374615779	0.08144047575176887	0.2630909886853448	9.1552734375e-05	1.0	9.1552734375e-05	0.00035967145647321425	0.0001611328125	0.0025177001953125	0.0001611328125	0.00022379557291666666
md_random__70	0.04903705303485577	0.09990234375	0.13750239780970983	0.0025177001953125	9.1552734375e-05	9.1552734375e-05	1.0	0.015106201171875	0.0004861765894396552	9.1552734375e-05	0.0008544921875	0.0020621163504464285
md_size__70	0.18417197779605263	0.2821531134136653	0.47087965745192306	0.00882802111037234	9.1552734375e-05	0.00035967145647321425	0.015106201171875	1.0	0.000629425048828125	0.0001611328125	0.000629425048828125	0.0020621163504464285
mse_density__70	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	0.0013609190244932433	0.0001611328125	0.0004861765894396552	0.000629425048828125	1.0	9.1552734375e-05	0.33258819580078125	0.020463867187500002
mse_fixed__70	0.00882802111037234	0.0010934012276785714	0.000629425048828125	0.2969400374615779	9.1552734375e-05	0.0025177001953125	9.1552734375e-05	0.0001611328125	9.1552734375e-05	1.0	9.1552734375e-05	9.1552734375e-05
mse_random__70	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	0.006131998697916667	0.0001611328125	0.0008544921875	0.000629425048828125	0.33258819580078125	9.1552734375e-05	1.0	0.020463867187500002
mse_size__70	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	0.33258819580078125	0.00022379557291666666	0.0020621163504464285	0.0020621163504464285	0.020463867187500002	9.1552734375e-05	0.020463867187500002	1.0
