	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	3.2486454133064514e-05	0.00030987079326923075	0.00022029876708984375	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05
ad_fixed__50	3.2486454133064514e-05	1.0	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05
ad_random__50	0.00030987079326923075	3.2486454133064514e-05	1.0	0.0001598539806547619	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05
ad_size__50	0.00022029876708984375	3.2486454133064514e-05	0.0001598539806547619	1.0	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05
md_density__50	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	1.0	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05
md_fixed__50	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	1.0	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05
md_random__50	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	1.0	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05
md_size__50	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	1.0	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	0.632171630859375
mse_density__50	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	1.0	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05
mse_fixed__50	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	1.0	3.2486454133064514e-05	3.2486454133064514e-05
mse_random__50	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	1.0	3.2486454133064514e-05
mse_size__50	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	0.632171630859375	3.2486454133064514e-05	3.2486454133064514e-05	3.2486454133064514e-05	1.0
