	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	1.0	0.9427868071056548	0.44218562199519235	9.1552734375e-05	0.0007193429129464285	0.0001611328125	0.00201416015625	0.028677804129464288	0.025579833984374998	0.0013196221713362068	0.05312347412109375
ad_fixed__50	1.0	1.0	0.7726542154947916	0.7429210734817218	9.1552734375e-05	0.00201416015625	9.1552734375e-05	0.003165108816964286	0.041596785835597824	0.041596785835597824	0.03283549464026163	0.009199812605574325
ad_random__50	0.9427868071056548	0.7726542154947916	1.0	0.16788617302389705	9.1552734375e-05	0.0005221896701388889	9.1552734375e-05	0.00201416015625	0.04709706407912234	0.003165108816964286	0.02215576171875	0.01908151726973684
ad_size__50	0.44218562199519235	0.7429210734817218	0.16788617302389705	1.0	9.1552734375e-05	0.009199812605574325	9.1552734375e-05	0.0003873384915865385	0.06823481345663265	0.041596785835597824	0.086326904296875	0.028677804129464288
md_density__50	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	1.0	9.1552734375e-05	0.0001611328125	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05
md_fixed__50	0.0007193429129464285	0.00201416015625	0.0005221896701388889	0.009199812605574325	9.1552734375e-05	1.0	9.1552734375e-05	0.0001611328125	0.8881785908683402	0.831740243094308	0.8881785908683402	0.9427868071056548
md_random__50	0.0001611328125	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	0.0001611328125	9.1552734375e-05	1.0	0.001678466796875	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05
md_size__50	0.00201416015625	0.003165108816964286	0.00201416015625	0.0003873384915865385	9.1552734375e-05	0.0001611328125	0.001678466796875	1.0	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05
mse_density__50	0.028677804129464288	0.041596785835597824	0.04709706407912234	0.06823481345663265	9.1552734375e-05	0.8881785908683402	9.1552734375e-05	9.1552734375e-05	1.0	0.8747258590439618	1.0	0.831740243094308
mse_fixed__50	0.025579833984374998	0.041596785835597824	0.003165108816964286	0.041596785835597824	9.1552734375e-05	0.831740243094308	9.1552734375e-05	9.1552734375e-05	0.8747258590439618	1.0	0.8461209001212284	0.8461209001212284
mse_random__50	0.0013196221713362068	0.03283549464026163	0.02215576171875	0.086326904296875	9.1552734375e-05	0.8881785908683402	9.1552734375e-05	9.1552734375e-05	1.0	0.8461209001212284	1.0	1.0
mse_size__50	0.05312347412109375	0.009199812605574325	0.01908151726973684	0.028677804129464288	9.1552734375e-05	0.9427868071056548	9.1552734375e-05	9.1552734375e-05	0.831740243094308	0.8461209001212284	1.0	1.0
