	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf
bxt_gmo	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
bxt_gmo__nrlmf	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
bxt_gmosa	4.2724609375e-05	4.2724609375e-05	1.0	0.00037151834239130437	4.2724609375e-05	0.13453504774305555	4.2724609375e-05	0.00037151834239130437
bxt_gmosa__nrlmf	4.2724609375e-05	4.2724609375e-05	0.00037151834239130437	1.0	0.054556039663461536	4.2724609375e-05	4.2724609375e-05	0.0004984537760416667
bxt_gso	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.054556039663461536	1.0	0.322509765625	4.2724609375e-05	0.0006494140624999999
bxt_gso__nrlmf	4.2724609375e-05	4.2724609375e-05	0.13453504774305555	4.2724609375e-05	0.322509765625	1.0	0.00037151834239130437	4.2724609375e-05
bxt_lmo	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.00037151834239130437	1.0	4.2724609375e-05
bxt_lmo__nrlmf	4.2724609375e-05	4.2724609375e-05	0.00037151834239130437	0.0004984537760416667	0.0006494140624999999	4.2724609375e-05	4.2724609375e-05	1.0
