	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf
bxt_gmo	1.0	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05
bxt_gmo__nrlmf	3.286508413461538e-05	1.0	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05
bxt_gmosa	3.286508413461538e-05	3.286508413461538e-05	1.0	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05
bxt_gmosa__nrlmf	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	1.0	3.286508413461538e-05	0.1590576171875	3.286508413461538e-05	0.0013608579282407408
bxt_gso	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	1.0	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05
bxt_gso__nrlmf	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	0.1590576171875	3.286508413461538e-05	1.0	3.286508413461538e-05	3.286508413461538e-05
bxt_lmo	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	1.0	3.286508413461538e-05
bxt_lmo__nrlmf	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	0.0013608579282407408	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	1.0
