	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.5017570120389344	0.5273850963961694	0.040991889105902776	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.0020621163504464285	5.9240004595588235e-05	5.9240004595588235e-05
ad_fixed	0.5017570120389344	1.0	0.18099659886853448	0.003204345703125	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.0020621163504464285	5.9240004595588235e-05	5.9240004595588235e-05
ad_random	0.5273850963961694	0.18099659886853448	1.0	0.05222429547991071	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.1961587162341102	5.9240004595588235e-05	5.9240004595588235e-05
ad_size	0.040991889105902776	0.003204345703125	0.05222429547991071	1.0	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.5886462983630952	5.9240004595588235e-05	5.9240004595588235e-05
md_density	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	1.0	0.003853175951086956	0.004713991855053191	0.0001633102829391892	0.899932861328125	5.9240004595588235e-05	0.022725807045990566	0.3832275390625
md_fixed	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.003853175951086956	1.0	5.9240004595588235e-05	0.0001633102829391892	0.0017042893629807692	0.005748748779296875	0.00026502107319078947	0.002576251362645349
md_random	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.004713991855053191	5.9240004595588235e-05	1.0	0.79398193359375	0.006807861328125	5.9240004595588235e-05	0.009873334099264707	0.006807861328125
md_size	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.0001633102829391892	0.0001633102829391892	0.79398193359375	1.0	0.003853175951086956	5.9240004595588235e-05	0.07572535464638158	0.0020621163504464285
mse_density	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.899932861328125	0.0017042893629807692	0.006807861328125	0.003853175951086956	1.0	5.9240004595588235e-05	0.0166168212890625	0.7667970657348633
mse_fixed	0.0020621163504464285	0.0020621163504464285	0.1961587162341102	0.5886462983630952	5.9240004595588235e-05	0.005748748779296875	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	1.0	5.9240004595588235e-05	0.00011509486607142858
mse_random	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.022725807045990566	0.00026502107319078947	0.009873334099264707	0.07572535464638158	0.0166168212890625	5.9240004595588235e-05	1.0	0.0463623046875
mse_size	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	5.9240004595588235e-05	0.3832275390625	0.002576251362645349	0.006807861328125	0.0020621163504464285	0.7667970657348633	0.00011509486607142858	0.0463623046875	1.0
