	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.004180908203125	9.1552734375e-05
bxt_sgso	0.004180908203125	1.0	0.000457763671875
bxt_sgso_us	9.1552734375e-05	0.000457763671875	1.0
