	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.632171630859375	0.0164794921875
bxt_sgso	0.632171630859375	1.0	0.0164794921875
bxt_sgso_us	0.0164794921875	0.0164794921875	1.0
